Date,US_REITs_VNQ,US_SmallCap_IWM,Gold_GLD,US_LargeCap_SPY,Europe_VGK,DevExUS_EFA,US_Bonds_AGG,Emerging_EEM
2015-07-31,0.05770515,-0.01103965,-0.06620986,0.02258947,0.02667627,0.02031807,0.00862145,-0.06309928
2015-08-31,-0.06291147,-0.06311007,0.03707233,-0.06094998,-0.07019099,-0.07425126,-0.00335823,-0.08836209
2015-09-30,0.03059732,-0.04936303,-0.01801139,-0.02551625,-0.04119936,-0.04418869,0.00811465,-0.03132380
2015-10-31,0.05758579,0.05622716,0.02283364,0.08505977,0.05896702,0.06611992,0.00068560,0.06375838
2015-11-30,-0.00625898,0.03259913,-0.06752063,0.00365508,-0.01248100,-0.00752742,-0.00389085,-0.02523657
2015-12-31,0.01831007,-0.05030383,-0.00451333,-0.01728276,-0.02615020,-0.02331870,-0.00191697,-0.03819845
2016-01-31,-0.03436613,-0.08577541,0.05410997,-0.04978609,-0.05553276,-0.05517719,0.01240626,-0.05032611
2016-02-29,-0.00363672,-0.00223401,0.10930344,-0.00082618,-0.03226550,-0.03334547,0.00887098,-0.00817776
2016-03-31,0.10465418,0.08013473,-0.00842886,0.06726611,0.07027106,0.06582149,0.00874699,0.12961702
2016-04-30,-0.02350825,0.01672241,0.05108808,0.00394091,0.02761723,0.02221833,0.00254918,0.00408771
2016-05-31,0.02248562,0.02240405,-0.06138297,0.01701167,-0.00501391,-0.00085572,0.00013525,-0.03692938
2016-06-30,0.06928441,-0.00017403,0.08969502,0.00347604,-0.04074886,-0.02419404,0.01935158,0.04559123
2016-07-31,0.04262979,0.05874885,0.01984656,0.03647125,0.03471943,0.03977073,0.00544541,0.05384154
2016-08-31,-0.03764205,0.01784096,-0.03256317,0.00119745,0.00683517,0.00534114,-0.00215464,0.00883736
2016-09-30,-0.01832548,0.01073851,0.00689214,0.00005778,0.00788625,0.01336755,0.00051609,0.02518502
2016-10-31,-0.05741277,-0.04597076,-0.02944920,-0.01733677,-0.03529622,-0.02215440,-0.00817162,-0.00827794
2016-11-30,-0.01675673,0.11063308,-0.08356571,0.03683831,-0.02339977,-0.01781408,-0.02565471,-0.04415733
2016-12-31,0.04817122,0.02884444,-0.01914988,0.02027204,0.04921361,0.02706288,0.00254128,-0.00252672
2017-01-31,-0.00193891,0.00281776,0.05419216,0.01789463,0.02962038,0.03291173,0.00212812,0.06655243
2017-02-28,0.03508597,0.01930042,0.03184769,0.03929144,0.00587540,0.01190659,0.00645918,0.01740767
2017-03-31,-0.02423683,0.00026005,-0.00427746,0.00125005,0.04430236,0.03231704,-0.00055333,0.03685177
2017-04-30,0.00242159,0.01149324,0.01726748,0.00992595,0.03897650,0.02424125,0.00907050,0.01700945
2017-05-31,-0.00724715,-0.01970387,-0.00124198,0.01411294,0.04908536,0.03542327,0.00687032,0.02845706
2017-06-30,0.02232619,0.03374417,-0.02155535,0.00637474,-0.00513525,0.00296045,-0.00018202,0.00926678
2017-07-31,0.01237534,0.00852446,0.02313170,0.02055441,0.02829173,0.02653357,0.00333997,0.05822653
2017-08-31,-0.00261098,-0.01257864,0.04198758,0.00291782,0.00070544,-0.00044819,0.00941310,0.02351595
2017-09-30,-0.00114041,0.06304155,-0.03369892,0.02014952,0.03210289,0.02361739,-0.00571613,-0.00044596
2017-10-31,-0.01071151,0.00728820,-0.00748481,0.02356388,0.00462885,0.01679317,0.00097866,0.03280510
2017-11-30,0.02664253,0.02941159,0.00356344,0.03056598,-0.00051178,0.00689348,-0.00148296,-0.00388973
2017-12-31,-0.00147412,-0.00398479,0.02105700,0.01212770,0.01530349,0.01348857,0.00475168,0.03761584
2018-01-31,-0.04254035,0.02558045,0.03234937,0.05635920,0.05629743,0.05020640,-0.01125083,0.08297963
2018-02-28,-0.07677791,-0.03843697,-0.02075990,-0.03636050,-0.06145998,-0.04834775,-0.01008665,-0.05898490
2018-03-31,0.03890787,0.01217544,0.00632001,-0.02741048,-0.00351260,-0.00839632,0.00671149,0.00541444
2018-04-30,0.00821478,0.00981343,-0.00953975,0.00516829,0.02149594,0.01521256,-0.00941082,-0.02816895
2018-05-31,0.03679853,0.06163601,-0.01195921,0.02430919,-0.02424225,-0.01894261,0.00661874,-0.02621490
2018-06-30,0.04202175,0.00614354,-0.03614945,0.00575072,-0.01238486,-0.01584110,0.00102612,-0.04545676
2018-07-31,0.00601605,0.01649053,-0.02241891,0.03704699,0.03402832,0.02852018,-0.00029176,0.03531019
2018-08-31,0.02575059,0.04310625,-0.02138112,0.03191976,-0.02825648,-0.02235769,0.00567972,-0.03767276
2018-09-30,-0.02664354,-0.02325045,-0.00660735,0.00594529,0.00067651,0.00965237,-0.00619725,-0.00579097
2018-10-31,-0.02925147,-0.10987826,0.02119545,-0.06910416,-0.07897531,-0.08133544,-0.00644043,-0.08760512
2018-11-30,0.04673108,0.01726336,0.00338688,0.01854925,-0.00675947,0.00496323,0.00771509,0.04902996
2018-12-31,-0.07951895,-0.11972147,0.04942011,-0.08804848,-0.04845545,-0.05349752,0.01981214,-0.03488917
2019-01-31,0.11854666,0.11321858,0.02886598,0.08006568,0.06684494,0.06634905,0.00910909,0.10343078
2019-02-28,0.00695365,0.05179120,-0.00609220,0.03241569,0.03161767,0.02536684,-0.00113852,-0.01531295
2019-03-31,0.04216441,-0.02093276,-0.01596900,0.01810104,0.00761897,0.00918020,0.02122637,0.01130996
2019-04-30,-0.00161103,0.03396684,-0.00663884,0.04085180,0.03917170,0.02929380,-0.00200387,0.02353203
2019-05-31,0.00138319,-0.07852693,0.01757430,-0.06377096,-0.05672212,-0.05032954,0.01910846,-0.07329839
2019-06-30,0.01554313,0.06984937,0.08002915,0.06958621,0.06354332,0.05911644,0.01098598,0.06207733
2019-07-31,0.01704779,0.00681651,0.00007515,0.01511929,-0.02604787,-0.01947369,0.00181824,-0.02656720
2019-08-31,0.03746193,-0.04931017,0.07912313,-0.01674293,-0.01645750,-0.01923956,0.02782774,-0.03782619
2019-09-30,0.01927086,0.02037051,-0.03394786,0.01945763,0.02550122,0.03164047,-0.00612092,0.01691970
2019-10-31,0.01126035,0.02715748,0.02563547,0.02210464,0.03842589,0.03389049,0.00208089,0.04184009
