Date,US_REITs_VNQ,US_SmallCap_IWM,Gold_GLD,US_LargeCap_SPY,Europe_VGK,DevExUS_EFA,US_Bonds_AGG,Emerging_EEM
2006-05-31,0.00172567,0.01741246,-0.01351555,0.01118182,0.00355811,0.00739033,-0.00224000,0.01682034
2006-06-01,0.01832747,0.01947856,-0.02600034,0.00956782,0.01012970,0.00641893,-0.00078807,0.02049078
2006-06-02,0.01153641,-0.00068182,0.01502555,0.00209770,0.01036281,0.00971910,0.00768993,0.01024917
2006-06-05,0.00486619,-0.02909035,-0.00330707,-0.01457432,-0.01985111,-0.02165708,-0.00325612,-0.04244337
2006-06-06,-0.01195491,-0.00422020,-0.01169224,-0.00243839,-0.01097008,-0.01214487,0.00265422,-0.00735121
2006-06-07,0.00704492,-0.00974687,-0.00431655,-0.00749100,-0.00665559,-0.01369417,-0.00315631,-0.02199961
2006-06-08,-0.00212844,0.00085582,-0.02199741,-0.00087424,-0.02937620,-0.02208911,0.00337054,-0.01781746
2006-06-09,0.00655333,-0.00883711,-0.00755211,-0.00318093,0.00212401,-0.00112990,0.00142471,-0.01303842
2006-06-12,-0.01196208,-0.02300828,-0.00694792,-0.01084962,-0.01112680,-0.00856050,-0.00304976,-0.03722005
2006-06-13,-0.01026812,-0.01898727,-0.06846578,-0.01161386,-0.02839829,-0.03128080,0.00285592,-0.02219294
2006-06-14,-0.00851666,0.01200278,-0.00536479,0.00775175,0.01727943,0.01446387,-0.00376243,0.02867601
2006-06-15,0.02092747,0.03424787,0.03056456,0.02121501,0.03162295,0.03448280,-0.00163341,0.05824406
2006-06-16,-0.00198858,-0.01304500,0.00628054,-0.00728743,-0.00613087,-0.00801252,-0.00061293,-0.00571617
2006-06-19,-0.00689778,-0.01960724,-0.02288488,-0.00786236,-0.00687349,-0.00500854,-0.00266002,-0.03720434
2006-06-20,-0.00524805,-0.00118563,0.01667847,0.00339648,0.00798624,0.00600768,0.00061579,0.01229503
2006-06-21,0.01163746,0.01750208,0.01797561,0.00741421,0.01390825,0.01291118,0.00030707,0.03238839
2006-06-22,-0.00705531,-0.00372292,-0.01028634,-0.00439984,-0.00989748,-0.00525782,-0.00430367,-0.01792689
2006-06-23,-0.00756867,0.00600813,0.00450376,-0.00016050,-0.00157869,-0.00288323,0.00051493,-0.00171143
2006-06-26,0.01066456,0.01238189,0.00500081,0.00441956,0.00474286,0.00787152,-0.00288039,0.00000000
